area_id,area_name,area_type,year,per_capita_gdp,per_capita_gdp_percent_change
310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2004,72532,4.361
310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2005,74558,2.793
310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2006,75221,0.889
310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2007,76044,1.094
310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2008,76710,0.876
310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2009,75283,-1.86
310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2010,76035,0.999
310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2011,75903,-0.174
310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2012,75198,-0.929
310M200US47900,Washington Metro Area (DC-VA-MD-WV),region.msa,2013,73461,-2.31
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2001,53209,0
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2002,53991,1.47
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2003,55343,2.504
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2004,56348,1.816
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2005,57092,1.32
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2006,57932,1.471
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2007,58762,1.433
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2008,59225,0.788
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2009,58324,-1.521
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2010,58696,0.638
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2011,58854,0.269
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2012,59264,0.697
310M200US37980,Philadelphia Metro Area (PA-NJ-DE-MD),region.msa,2013,59339,0.127
310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2001,34528,0
310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2002,33809,-2.082
310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2003,35157,3.987
310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2004,37216,5.857
310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2005,39023,4.855
310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2006,40004,2.514
310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2007,40763,1.897
310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2008,37811,-7.242
310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2009,36002,-4.784
310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2010,35395,-1.686
310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2011,33819,-4.453
310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2012,33554,-0.784
310M200US41540,Salisbury Metro Area (MD-DE),region.msa,2013,33913,1.07
310M200US20100,Dover Metro Area (DE),region.msa,2001,39825,0
310M200US20100,Dover Metro Area (DE),region.msa,2002,40524,1.755
310M200US20100,Dover Metro Area (DE),region.msa,2003,40506,-0.044
310M200US20100,Dover Metro Area (DE),region.msa,2004,41860,3.343
310M200US20100,Dover Metro Area (DE),region.msa,2005,40719,-2.726
310M200US20100,Dover Metro Area (DE),region.msa,2006,40057,-1.626
310M200US20100,Dover Metro Area (DE),region.msa,2007,39391,-1.663
310M200US20100,Dover Metro Area (DE),region.msa,2008,37858,-3.892
310M200US20100,Dover Metro Area (DE),region.msa,2009,39624,4.665
310M200US20100,Dover Metro Area (DE),region.msa,2010,37086,-6.405
310M200US20100,Dover Metro Area (DE),region.msa,2011,35282,-4.864
310M200US20100,Dover Metro Area (DE),region.msa,2012,35558,0.782
310M200US20100,Dover Metro Area (DE),region.msa,2013,35611,0.149
310M200US33100,Miami Metro Area (FL),region.msa,2001,44121,0
310M200US33100,Miami Metro Area (FL),region.msa,2002,44873,1.704
310M200US33100,Miami Metro Area (FL),region.msa,2003,45508,1.415
310M200US33100,Miami Metro Area (FL),region.msa,2004,46984,3.243
310M200US33100,Miami Metro Area (FL),region.msa,2005,49685,5.749
310M200US33100,Miami Metro Area (FL),region.msa,2006,51124,2.896
310M200US33100,Miami Metro Area (FL),region.msa,2007,51360,0.462
310M200US33100,Miami Metro Area (FL),region.msa,2008,49404,-3.808
310M200US33100,Miami Metro Area (FL),region.msa,2009,45043,-8.827
310M200US33100,Miami Metro Area (FL),region.msa,2010,44386,-1.459
310M200US33100,Miami Metro Area (FL),region.msa,2011,43806,-1.307
310M200US33100,Miami Metro Area (FL),region.msa,2012,44580,1.767
310M200US33100,Miami Metro Area (FL),region.msa,2013,45145,1.267
310M200US45300,Tampa Metro Area (FL),region.msa,2001,38935,0
310M200US45300,Tampa Metro Area (FL),region.msa,2002,40122,3.049
310M200US45300,Tampa Metro Area (FL),region.msa,2003,41235,2.774
310M200US45300,Tampa Metro Area (FL),region.msa,2004,42288,2.554
310M200US45300,Tampa Metro Area (FL),region.msa,2005,43345,2.5
310M200US45300,Tampa Metro Area (FL),region.msa,2006,44033,1.587
310M200US45300,Tampa Metro Area (FL),region.msa,2007,43808,-0.511
310M200US45300,Tampa Metro Area (FL),region.msa,2008,41736,-4.73
310M200US45300,Tampa Metro Area (FL),region.msa,2009,39739,-4.785
310M200US45300,Tampa Metro Area (FL),region.msa,2010,39066,-1.694
310M200US45300,Tampa Metro Area (FL),region.msa,2011,38625,-1.129
310M200US45300,Tampa Metro Area (FL),region.msa,2012,39614,2.561
310M200US45300,Tampa Metro Area (FL),region.msa,2013,40153,1.361
310M200US36740,Orlando Metro Area (FL),region.msa,2001,47716,0
310M200US36740,Orlando Metro Area (FL),region.msa,2002,48332,1.291
310M200US36740,Orlando Metro Area (FL),region.msa,2003,49523,2.464
310M200US36740,Orlando Metro Area (FL),region.msa,2004,50945,2.871
310M200US36740,Orlando Metro Area (FL),region.msa,2005,53016,4.065
310M200US36740,Orlando Metro Area (FL),region.msa,2006,53500,0.913
310M200US36740,Orlando Metro Area (FL),region.msa,2007,53550,0.093
310M200US36740,Orlando Metro Area (FL),region.msa,2008,50583,-5.541
310M200US36740,Orlando Metro Area (FL),region.msa,2009,47303,-6.484
310M200US36740,Orlando Metro Area (FL),region.msa,2010,47023,-0.592
310M200US36740,Orlando Metro Area (FL),region.msa,2011,45862,-2.469
310M200US36740,Orlando Metro Area (FL),region.msa,2012,45893,0.068
310M200US36740,Orlando Metro Area (FL),region.msa,2013,45855,-0.083
310M200US27260,Jacksonville Metro Area (FL),region.msa,2001,43558,0
310M200US27260,Jacksonville Metro Area (FL),region.msa,2002,43946,0.891
310M200US27260,Jacksonville Metro Area (FL),region.msa,2003,45740,4.082
310M200US27260,Jacksonville Metro Area (FL),region.msa,2004,46438,1.526
310M200US27260,Jacksonville Metro Area (FL),region.msa,2005,47640,2.588
310M200US27260,Jacksonville Metro Area (FL),region.msa,2006,49056,2.972
310M200US27260,Jacksonville Metro Area (FL),region.msa,2007,48124,-1.9
310M200US27260,Jacksonville Metro Area (FL),region.msa,2008,45158,-6.163
310M200US27260,Jacksonville Metro Area (FL),region.msa,2009,42243,-6.455
310M200US27260,Jacksonville Metro Area (FL),region.msa,2010,42068,-0.414
310M200US27260,Jacksonville Metro Area (FL),region.msa,2011,41352,-1.702
310M200US27260,Jacksonville Metro Area (FL),region.msa,2012,41650,0.721
310M200US27260,Jacksonville Metro Area (FL),region.msa,2013,41752,0.245
310M200US35840,North Port Metro Area (FL),region.msa,2001,34799,0
310M200US35840,North Port Metro Area (FL),region.msa,2002,35699,2.586
310M200US35840,North Port Metro Area (FL),region.msa,2003,36414,2.003
310M200US35840,North Port Metro Area (FL),region.msa,2004,37720,3.587
310M200US35840,North Port Metro Area (FL),region.msa,2005,39812,5.546
310M200US35840,North Port Metro Area (FL),region.msa,2006,40442,1.582
310M200US35840,North Port Metro Area (FL),region.msa,2007,39161,-3.167
310M200US35840,North Port Metro Area (FL),region.msa,2008,36085,-7.855
310M200US35840,North Port Metro Area (FL),region.msa,2009,33714,-6.571
310M200US35840,North Port Metro Area (FL),region.msa,2010,32914,-2.373
310M200US35840,North Port Metro Area (FL),region.msa,2011,32648,-0.808
310M200US35840,North Port Metro Area (FL),region.msa,2012,32389,-0.793
310M200US35840,North Port Metro Area (FL),region.msa,2013,33251,2.661
310M200US15980,Cape Coral Metro Area (FL),region.msa,2001,39504,0
310M200US15980,Cape Coral Metro Area (FL),region.msa,2002,39428,-0.192
310M200US15980,Cape Coral Metro Area (FL),region.msa,2003,39305,-0.312
310M200US15980,Cape Coral Metro Area (FL),region.msa,2004,40572,3.224
310M200US15980,Cape Coral Metro Area (FL),region.msa,2005,42258,4.156
310M200US15980,Cape Coral Metro Area (FL),region.msa,2006,41444,-1.926
310M200US15980,Cape Coral Metro Area (FL),region.msa,2007,38816,-6.341
310M200US15980,Cape Coral Metro Area (FL),region.msa,2008,35269,-9.138
310M200US15980,Cape Coral Metro Area (FL),region.msa,2009,32252,-8.554
310M200US15980,Cape Coral Metro Area (FL),region.msa,2010,31303,-2.942
310M200US15980,Cape Coral Metro Area (FL),region.msa,2011,30214,-3.479
310M200US15980,Cape Coral Metro Area (FL),region.msa,2012,30230,0.053
310M200US15980,Cape Coral Metro Area (FL),region.msa,2013,30497,0.883
310M200US29460,Lakeland Metro Area (FL),region.msa,2001,29574,0
310M200US29460,Lakeland Metro Area (FL),region.msa,2002,30276,2.374
310M200US29460,Lakeland Metro Area (FL),region.msa,2003,30748,1.559
310M200US29460,Lakeland Metro Area (FL),region.msa,2004,31558,2.634
310M200US29460,Lakeland Metro Area (FL),region.msa,2005,31956,1.261
310M200US29460,Lakeland Metro Area (FL),region.msa,2006,32175,0.685
310M200US29460,Lakeland Metro Area (FL),region.msa,2007,31221,-2.965
310M200US29460,Lakeland Metro Area (FL),region.msa,2008,30135,-3.478
310M200US29460,Lakeland Metro Area (FL),region.msa,2009,28575,-5.177
310M200US29460,Lakeland Metro Area (FL),region.msa,2010,28366,-0.731
310M200US29460,Lakeland Metro Area (FL),region.msa,2011,27640,-2.559
310M200US29460,Lakeland Metro Area (FL),region.msa,2012,27420,-0.796
310M200US29460,Lakeland Metro Area (FL),region.msa,2013,28015,2.17
310M200US19660,Deltona Metro Area (FL),region.msa,2001,25457,0
310M200US19660,Deltona Metro Area (FL),region.msa,2002,25204,-0.994
310M200US19660,Deltona Metro Area (FL),region.msa,2003,25487,1.123
310M200US19660,Deltona Metro Area (FL),region.msa,2004,25681,0.761
310M200US19660,Deltona Metro Area (FL),region.msa,2005,25923,0.942
310M200US19660,Deltona Metro Area (FL),region.msa,2006,25915,-0.031
310M200US19660,Deltona Metro Area (FL),region.msa,2007,25595,-1.235
310M200US19660,Deltona Metro Area (FL),region.msa,2008,23853,-6.806
310M200US19660,Deltona Metro Area (FL),region.msa,2009,22403,-6.079
310M200US19660,Deltona Metro Area (FL),region.msa,2010,22316,-0.388
310M200US19660,Deltona Metro Area (FL),region.msa,2011,21496,-3.674
310M200US19660,Deltona Metro Area (FL),region.msa,2012,21818,1.498
310M200US19660,Deltona Metro Area (FL),region.msa,2013,21782,-0.165
310M200US37340,Palm Bay Metro Area (FL),region.msa,2001,29192,0
310M200US37340,Palm Bay Metro Area (FL),region.msa,2002,29994,2.747
310M200US37340,Palm Bay Metro Area (FL),region.msa,2003,31403,4.698
310M200US37340,Palm Bay Metro Area (FL),region.msa,2004,33843,7.77
310M200US37340,Palm Bay Metro Area (FL),region.msa,2005,34840,2.946
310M200US37340,Palm Bay Metro Area (FL),region.msa,2006,35122,0.809
310M200US37340,Palm Bay Metro Area (FL),region.msa,2007,35939,2.326
310M200US37340,Palm Bay Metro Area (FL),region.msa,2008,35187,-2.092
310M200US37340,Palm Bay Metro Area (FL),region.msa,2009,33845,-3.814
310M200US37340,Palm Bay Metro Area (FL),region.msa,2010,33703,-0.42
310M200US37340,Palm Bay Metro Area (FL),region.msa,2011,32083,-4.807
310M200US37340,Palm Bay Metro Area (FL),region.msa,2012,31743,-1.06
310M200US37340,Palm Bay Metro Area (FL),region.msa,2013,31586,-0.495
310M200US37860,Pensacola Metro Area (FL),region.msa,2001,30957,0
310M200US37860,Pensacola Metro Area (FL),region.msa,2002,30289,-2.158
310M200US37860,Pensacola Metro Area (FL),region.msa,2003,30879,1.948
310M200US37860,Pensacola Metro Area (FL),region.msa,2004,32427,5.013
310M200US37860,Pensacola Metro Area (FL),region.msa,2005,32613,0.574
310M200US37860,Pensacola Metro Area (FL),region.msa,2006,33720,3.394
310M200US37860,Pensacola Metro Area (FL),region.msa,2007,33418,-0.896
310M200US37860,Pensacola Metro Area (FL),region.msa,2008,31759,-4.964
310M200US37860,Pensacola Metro Area (FL),region.msa,2009,30714,-3.29
310M200US37860,Pensacola Metro Area (FL),region.msa,2010,31051,1.097
310M200US37860,Pensacola Metro Area (FL),region.msa,2011,31014,-0.119
310M200US37860,Pensacola Metro Area (FL),region.msa,2012,30772,-0.78
310M200US37860,Pensacola Metro Area (FL),region.msa,2013,30430,-1.111
310M200US38940,Port St. Lucie Metro Area (FL),region.msa,2001,26480,0
310M200US38940,Port St. Lucie Metro Area (FL),region.msa,2002,27326,3.195
310M200US38940,Port St. Lucie Metro Area (FL),region.msa,2003,27821,1.811
310M200US38940,Port St. Lucie Metro Area (FL),region.msa,2004,29948,7.645
310M200US38940,Port St. Lucie Metro Area (FL),region.msa,2005,32024,6.932
310M200US38940,Port St. Lucie Metro Area (FL),region.msa,2006,32176,0.475
310M200US38940,Port St. Lucie Metro Area (FL),region.msa,2007,31554,-1.933
310M200US38940,Port St. Lucie Metro Area (FL),region.msa,2008,28209,-10.601
310M200US38940,Port St. Lucie Metro Area (FL),region.msa,2009,26356,-6.569
310M200US38940,Port St. Lucie Metro Area (FL),region.msa,2010,25980,-1.427
310M200US38940,Port St. Lucie Metro Area (FL),region.msa,2011,25496,-1.863
310M200US38940,Port St. Lucie Metro Area (FL),region.msa,2012,25236,-1.02
310M200US38940,Port St. Lucie Metro Area (FL),region.msa,2013,25214,-0.087
310M200US45220,Tallahassee Metro Area (FL),region.msa,2001,38854,0
310M200US45220,Tallahassee Metro Area (FL),region.msa,2002,39024,0.438
310M200US45220,Tallahassee Metro Area (FL),region.msa,2003,38877,-0.377
310M200US45220,Tallahassee Metro Area (FL),region.msa,2004,39092,0.553
310M200US45220,Tallahassee Metro Area (FL),region.msa,2005,38823,-0.688
310M200US45220,Tallahassee Metro Area (FL),region.msa,2006,38677,-0.376
310M200US45220,Tallahassee Metro Area (FL),region.msa,2007,39347,1.732
310M200US45220,Tallahassee Metro Area (FL),region.msa,2008,38182,-2.961
310M200US45220,Tallahassee Metro Area (FL),region.msa,2009,36451,-4.534
310M200US45220,Tallahassee Metro Area (FL),region.msa,2010,35710,-2.033
310M200US45220,Tallahassee Metro Area (FL),region.msa,2011,34661,-2.938
310M200US45220,Tallahassee Metro Area (FL),region.msa,2012,33962,-2.017
310M200US45220,Tallahassee Metro Area (FL),region.msa,2013,34541,1.705
310M200US36100,Ocala Metro Area (FL),region.msa,2001,22164,0
310M200US36100,Ocala Metro Area (FL),region.msa,2002,22268,0.469
310M200US36100,Ocala Metro Area (FL),region.msa,2003,23355,4.881
310M200US36100,Ocala Metro Area (FL),region.msa,2004,24217,3.691
310M200US36100,Ocala Metro Area (FL),region.msa,2005,25202,4.067
310M200US36100,Ocala Metro Area (FL),region.msa,2006,26180,3.881
310M200US36100,Ocala Metro Area (FL),region.msa,2007,25250,-3.552
310M200US36100,Ocala Metro Area (FL),region.msa,2008,23500,-6.931
310M200US36100,Ocala Metro Area (FL),region.msa,2009,20991,-10.677
310M200US36100,Ocala Metro Area (FL),region.msa,2010,20766,-1.072
310M200US36100,Ocala Metro Area (FL),region.msa,2011,20443,-1.555
310M200US36100,Ocala Metro Area (FL),region.msa,2012,20299,-0.704
310M200US36100,Ocala Metro Area (FL),region.msa,2013,20631,1.636
310M200US34940,Naples Metro Area (FL),region.msa,2001,46933,0
310M200US34940,Naples Metro Area (FL),region.msa,2002,44421,-5.352
310M200US34940,Naples Metro Area (FL),region.msa,2003,46110,3.802
310M200US34940,Naples Metro Area (FL),region.msa,2004,48226,4.589
310M200US34940,Naples Metro Area (FL),region.msa,2005,51327,6.43
310M200US34940,Naples Metro Area (FL),region.msa,2006,50867,-0.896
310M200US34940,Naples Metro Area (FL),region.msa,2007,48829,-4.007
310M200US34940,Naples Metro Area (FL),region.msa,2008,43033,-11.87
310M200US34940,Naples Metro Area (FL),region.msa,2009,37922,-11.877
310M200US34940,Naples Metro Area (FL),region.msa,2010,37937,0.04
310M200US34940,Naples Metro Area (FL),region.msa,2011,37420,-1.363
310M200US34940,Naples Metro Area (FL),region.msa,2012,37479,0.158
310M200US34940,Naples Metro Area (FL),region.msa,2013,39235,4.685
310M200US23540,Gainesville Metro Area (FL),region.msa,2001,35886,0
310M200US23540,Gainesville Metro Area (FL),region.msa,2002,35914,0.078
310M200US23540,Gainesville Metro Area (FL),region.msa,2003,36231,0.883
310M200US23540,Gainesville Metro Area (FL),region.msa,2004,39105,7.932
310M200US23540,Gainesville Metro Area (FL),region.msa,2005,39194,0.228
310M200US23540,Gainesville Metro Area (FL),region.msa,2006,39404,0.536
310M200US23540,Gainesville Metro Area (FL),region.msa,2007,40643,3.144
310M200US23540,Gainesville Metro Area (FL),region.msa,2008,40149,-1.215
310M200US23540,Gainesville Metro Area (FL),region.msa,2009,39045,-2.75
310M200US23540,Gainesville Metro Area (FL),region.msa,2010,39394,0.894
310M200US23540,Gainesville Metro Area (FL),region.msa,2011,38574,-2.082
310M200US23540,Gainesville Metro Area (FL),region.msa,2012,38605,0.08
310M200US23540,Gainesville Metro Area (FL),region.msa,2013,38577,-0.073
310M200US18880,Crestview Metro Area (FL),region.msa,2001,39903,0
310M200US18880,Crestview Metro Area (FL),region.msa,2002,47628,19.359
310M200US18880,Crestview Metro Area (FL),region.msa,2003,49027,2.937
310M200US18880,Crestview Metro Area (FL),region.msa,2004,50037,2.06
310M200US18880,Crestview Metro Area (FL),region.msa,2005,55421,10.76
310M200US18880,Crestview Metro Area (FL),region.msa,2006,56522,1.987
310M200US18880,Crestview Metro Area (FL),region.msa,2007,55423,-1.944
310M200US18880,Crestview Metro Area (FL),region.msa,2008,50502,-8.879
310M200US18880,Crestview Metro Area (FL),region.msa,2009,48597,-3.772
310M200US18880,Crestview Metro Area (FL),region.msa,2010,45802,-5.751
310M200US18880,Crestview Metro Area (FL),region.msa,2011,46573,1.683
310M200US18880,Crestview Metro Area (FL),region.msa,2012,46658,0.183
310M200US18880,Crestview Metro Area (FL),region.msa,2013,45195,-3.136
310M200US37460,Panama City Metro Area (FL),region.msa,2001,33169,0
310M200US37460,Panama City Metro Area (FL),region.msa,2002,34283,3.359
310M200US37460,Panama City Metro Area (FL),region.msa,2003,35924,4.787
310M200US37460,Panama City Metro Area (FL),region.msa,2004,37003,3.004
310M200US37460,Panama City Metro Area (FL),region.msa,2005,39094,5.651
310M200US37460,Panama City Metro Area (FL),region.msa,2006,39506,1.054
310M200US37460,Panama City Metro Area (FL),region.msa,2007,39625,0.301
310M200US37460,Panama City Metro Area (FL),region.msa,2008,39181,-1.121
310M200US37460,Panama City Metro Area (FL),region.msa,2009,37897,-3.277
310M200US37460,Panama City Metro Area (FL),region.msa,2010,38103,0.544
310M200US37460,Panama City Metro Area (FL),region.msa,2011,36836,-3.325
310M200US37460,Panama City Metro Area (FL),region.msa,2012,36104,-1.987
310M200US37460,Panama City Metro Area (FL),region.msa,2013,36548,1.23
310M200US39460,Punta Gorda Metro Area (FL),region.msa,2001,21677,0
310M200US39460,Punta Gorda Metro Area (FL),region.msa,2002,20890,-3.631
310M200US39460,Punta Gorda Metro Area (FL),region.msa,2003,21588,3.341
310M200US39460,Punta Gorda Metro Area (FL),region.msa,2004,22974,6.42
310M200US39460,Punta Gorda Metro Area (FL),region.msa,2005,24764,7.791
310M200US39460,Punta Gorda Metro Area (FL),region.msa,2006,26195,5.779
310M200US39460,Punta Gorda Metro Area (FL),region.msa,2007,23910,-8.723
310M200US39460,Punta Gorda Metro Area (FL),region.msa,2008,21496,-10.096
310M200US39460,Punta Gorda Metro Area (FL),region.msa,2009,19723,-8.248
310M200US39460,Punta Gorda Metro Area (FL),region.msa,2010,19345,-1.917
310M200US39460,Punta Gorda Metro Area (FL),region.msa,2011,19303,-0.217
310M200US39460,Punta Gorda Metro Area (FL),region.msa,2012,19228,-0.389
310M200US39460,Punta Gorda Metro Area (FL),region.msa,2013,19729,2.606
310M200US26140,Homosassa Springs Metro Area (FL),region.msa,2001,22401,0
310M200US26140,Homosassa Springs Metro Area (FL),region.msa,2002,22798,1.772
310M200US26140,Homosassa Springs Metro Area (FL),region.msa,2003,23467,2.934
310M200US26140,Homosassa Springs Metro Area (FL),region.msa,2004,23180,-1.223
310M200US26140,Homosassa Springs Metro Area (FL),region.msa,2005,24327,4.948
310M200US26140,Homosassa Springs Metro Area (FL),region.msa,2006,24221,-0.436
310M200US26140,Homosassa Springs Metro Area (FL),region.msa,2007,23812,-1.689
310M200US26140,Homosassa Springs Metro Area (FL),region.msa,2008,21885,-8.093
310M200US26140,Homosassa Springs Metro Area (FL),region.msa,2009,22531,2.952
310M200US26140,Homosassa Springs Metro Area (FL),region.msa,2010,23180,2.88
310M200US26140,Homosassa Springs Metro Area (FL),region.msa,2011,22587,-2.558
310M200US26140,Homosassa Springs Metro Area (FL),region.msa,2012,22106,-2.13
310M200US26140,Homosassa Springs Metro Area (FL),region.msa,2013,22009,-0.439
310M200US42680,Sebastian Metro Area (FL),region.msa,2001,29582,0
310M200US42680,Sebastian Metro Area (FL),region.msa,2002,29995,1.396
310M200US42680,Sebastian Metro Area (FL),region.msa,2003,32379,7.948
310M200US42680,Sebastian Metro Area (FL),region.msa,2004,35267,8.919
310M200US42680,Sebastian Metro Area (FL),region.msa,2005,36014,2.118
310M200US42680,Sebastian Metro Area (FL),region.msa,2006,35711,-0.841
310M200US42680,Sebastian Metro Area (FL),region.msa,2007,35847,0.381
310M200US42680,Sebastian Metro Area (FL),region.msa,2008,33416,-6.782
310M200US42680,Sebastian Metro Area (FL),region.msa,2009,30598,-8.433
310M200US42680,Sebastian Metro Area (FL),region.msa,2010,28786,-5.922
310M200US42680,Sebastian Metro Area (FL),region.msa,2011,28053,-2.546
310M200US42680,Sebastian Metro Area (FL),region.msa,2012,28524,1.679
310M200US42680,Sebastian Metro Area (FL),region.msa,2013,27928,-2.089
310M200US45540,The Villages Metro Area (FL),region.msa,2001,16297,0
310M200US45540,The Villages Metro Area (FL),region.msa,2002,15175,-6.885
310M200US45540,The Villages Metro Area (FL),region.msa,2003,17210,13.41
310M200US45540,The Villages Metro Area (FL),region.msa,2004,17885,3.922
310M200US45540,The Villages Metro Area (FL),region.msa,2005,19883,11.171
310M200US45540,The Villages Metro Area (FL),region.msa,2006,19835,-0.241
310M200US45540,The Villages Metro Area (FL),region.msa,2007,19569,-1.341
310M200US45540,The Villages Metro Area (FL),region.msa,2008,17869,-8.687
310M200US45540,The Villages Metro Area (FL),region.msa,2009,17678,-1.069
310M200US45540,The Villages Metro Area (FL),region.msa,2010,18708,5.826
310M200US45540,The Villages Metro Area (FL),region.msa,2011,18725,0.091
310M200US45540,The Villages Metro Area (FL),region.msa,2012,18143,-3.108
310M200US45540,The Villages Metro Area (FL),region.msa,2013,18739,3.285
310M200US42700,Sebring Metro Area (FL),region.msa,2001,17748,0
310M200US42700,Sebring Metro Area (FL),region.msa,2002,18744,5.612
310M200US42700,Sebring Metro Area (FL),region.msa,2003,19603,4.583
310M200US42700,Sebring Metro Area (FL),region.msa,2004,20369,3.908
310M200US42700,Sebring Metro Area (FL),region.msa,2005,20582,1.046
310M200US42700,Sebring Metro Area (FL),region.msa,2006,21554,4.723
310M200US42700,Sebring Metro Area (FL),region.msa,2007,20302,-5.809
310M200US42700,Sebring Metro Area (FL),region.msa,2008,18369,-9.521
310M200US42700,Sebring Metro Area (FL),region.msa,2009,18098,-1.475
310M200US42700,Sebring Metro Area (FL),region.msa,2010,18183,0.47
310M200US42700,Sebring Metro Area (FL),region.msa,2011,17684,-2.744
310M200US42700,Sebring Metro Area (FL),region.msa,2012,17821,0.775
310M200US42700,Sebring Metro Area (FL),region.msa,2013,17878,0.32
310M200US12060,Atlanta Metro Area (GA),region.msa,2001,57832,0
310M200US12060,Atlanta Metro Area (GA),region.msa,2002,57236,-1.031
310M200US12060,Atlanta Metro Area (GA),region.msa,2003,56961,-0.48
310M200US12060,Atlanta Metro Area (GA),region.msa,2004,57161,0.351
310M200US12060,Atlanta Metro Area (GA),region.msa,2005,58278,1.954
310M200US12060,Atlanta Metro Area (GA),region.msa,2006,57635,-1.103
310M200US12060,Atlanta Metro Area (GA),region.msa,2007,57372,-0.456
310M200US12060,Atlanta Metro Area (GA),region.msa,2008,54884,-4.337
310M200US12060,Atlanta Metro Area (GA),region.msa,2009,52065,-5.136
310M200US12060,Atlanta Metro Area (GA),region.msa,2010,51830,-0.451
310M200US12060,Atlanta Metro Area (GA),region.msa,2011,51785,-0.087
310M200US12060,Atlanta Metro Area (GA),region.msa,2012,51755,-0.058
310M200US12060,Atlanta Metro Area (GA),region.msa,2013,52178,0.817
310M200US12260,Augusta Metro Area (GA-SC),region.msa,2001,36441,0
310M200US12260,Augusta Metro Area (GA-SC),region.msa,2002,36004,-1.199
310M200US12260,Augusta Metro Area (GA-SC),region.msa,2003,36552,1.522
310M200US12260,Augusta Metro Area (GA-SC),region.msa,2004,36114,-1.198
310M200US12260,Augusta Metro Area (GA-SC),region.msa,2005,36204,0.249
310M200US12260,Augusta Metro Area (GA-SC),region.msa,2006,35224,-2.707
310M200US12260,Augusta Metro Area (GA-SC),region.msa,2007,34599,-1.774
310M200US12260,Augusta Metro Area (GA-SC),region.msa,2008,33989,-1.763
310M200US12260,Augusta Metro Area (GA-SC),region.msa,2009,33650,-0.997
310M200US12260,Augusta Metro Area (GA-SC),region.msa,2010,34144,1.468
310M200US12260,Augusta Metro Area (GA-SC),region.msa,2011,34380,0.691
310M200US12260,Augusta Metro Area (GA-SC),region.msa,2012,34276,-0.303
310M200US12260,Augusta Metro Area (GA-SC),region.msa,2013,33599,-1.975
310M200US16860,Chattanooga Metro Area (TN-GA),region.msa,2001,41288,0
310M200US16860,Chattanooga Metro Area (TN-GA),region.msa,2002,41559,0.656
310M200US16860,Chattanooga Metro Area (TN-GA),region.msa,2003,41620,0.147
310M200US16860,Chattanooga Metro Area (TN-GA),region.msa,2004,42097,1.146
310M200US16860,Chattanooga Metro Area (TN-GA),region.msa,2005,42562,1.105
310M200US16860,Chattanooga Metro Area (TN-GA),region.msa,2006,43598,2.434
310M200US16860,Chattanooga Metro Area (TN-GA),region.msa,2007,43684,0.197
310M200US16860,Chattanooga Metro Area (TN-GA),region.msa,2008,41752,-4.423
310M200US16860,Chattanooga Metro Area (TN-GA),region.msa,2009,38667,-7.389
310M200US16860,Chattanooga Metro Area (TN-GA),region.msa,2010,39024,0.923
310M200US16860,Chattanooga Metro Area (TN-GA),region.msa,2011,38898,-0.323
310M200US16860,Chattanooga Metro Area (TN-GA),region.msa,2012,39276,0.972
310M200US16860,Chattanooga Metro Area (TN-GA),region.msa,2013,38662,-1.563
310M200US42340,Savannah Metro Area (GA),region.msa,2001,38756,0
310M200US42340,Savannah Metro Area (GA),region.msa,2002,38343,-1.066
310M200US42340,Savannah Metro Area (GA),region.msa,2003,38731,1.012
