id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,state,product_type,sub_area,area_m,raion_popul,green_zone_part,indust_part,children_preschool,preschool_quota,preschool_education_centers_raion,children_school,school_quota,school_education_centers_raion,school_education_centers_top_20_raion,hospital_beds_raion,healthcare_centers_raion,university_top_20_raion,sport_objects_raion,additional_education_raion,culture_objects_top_25,culture_objects_top_25_raion,shopping_centers_raion,office_raion,thermal_power_plant_raion,incineration_raion,oil_chemistry_raion,radiation_raion,railroad_terminal_raion,big_market_raion,nuclear_reactor_raion,detention_facility_raion,full_all,male_f,female_f,young_all,young_male,young_female,work_all,work_male,work_female,ekder_all,ekder_male,ekder_female,0_6_all,0_6_male,0_6_female,7_14_all,7_14_male,7_14_female,0_17_all,0_17_male,0_17_female,16_29_all,16_29_male,16_29_female,0_13_all,0_13_male,0_13_female,raion_build_count_with_material_info,build_count_block,build_count_wood,build_count_frame,build_count_brick,build_count_monolith,build_count_panel,build_count_foam,build_count_slag,build_count_mix,raion_build_count_with_builddate_info,build_count_before_1920,build_count_1921-1945,build_count_1946-1970,build_count_1971-1995,build_count_after_1995,ID_metro,metro_min_avto,metro_km_avto,metro_min_walk,metro_km_walk,kindergarten_km,school_km,park_km,green_zone_km,industrial_km,water_treatment_km,cemetery_km,incineration_km,railroad_station_walk_km,railroad_station_walk_min,ID_railroad_station_walk,railroad_station_avto_km,railroad_station_avto_min,ID_railroad_station_avto,public_transport_station_km,public_transport_station_min_walk,water_km,water_1line,mkad_km,ttk_km,sadovoe_km,bulvar_ring_km,kremlin_km,big_road1_km,ID_big_road1,big_road1_1line,big_road2_km,ID_big_road2,railroad_km,railroad_1line,zd_vokzaly_avto_km,ID_railroad_terminal,bus_terminal_avto_km,ID_bus_terminal,oil_chemistry_km,nuclear_reactor_km,radiation_km,power_transmission_line_km,thermal_power_plant_km,ts_km,big_market_km,market_shop_km,fitness_km,swim_pool_km,ice_rink_km,stadium_km,basketball_km,hospice_morgue_km,detention_facility_km,public_healthcare_km,university_km,workplaces_km,shopping_centers_km,office_km,additional_education_km,preschool_km,big_church_km,church_synagogue_km,mosque_km,theater_km,museum_km,exhibition_km,catering_km,ecology,green_part_500,prom_part_500,office_count_500,office_sqm_500,trc_count_500,trc_sqm_500,cafe_count_500,cafe_sum_500_min_price_avg,cafe_sum_500_max_price_avg,cafe_avg_price_500,cafe_count_500_na_price,cafe_count_500_price_500,cafe_count_500_price_1000,cafe_count_500_price_1500,cafe_count_500_price_2500,cafe_count_500_price_4000,cafe_count_500_price_high,big_church_count_500,church_count_500,mosque_count_500,leisure_count_500,sport_count_500,market_count_500,green_part_1000,prom_part_1000,office_count_1000,office_sqm_1000,trc_count_1000,trc_sqm_1000,cafe_count_1000,cafe_sum_1000_min_price_avg,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_count_1000_na_price,cafe_count_1000_price_500,cafe_count_1000_price_1000,cafe_count_1000_price_1500,cafe_count_1000_price_2500,cafe_count_1000_price_4000,cafe_count_1000_price_high,big_church_count_1000,church_count_1000,mosque_count_1000,leisure_count_1000,sport_count_1000,market_count_1000,green_part_1500,prom_part_1500,office_count_1500,office_sqm_1500,trc_count_1500,trc_sqm_1500,cafe_count_1500,cafe_sum_1500_min_price_avg,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_count_1500_na_price,cafe_count_1500_price_500,cafe_count_1500_price_1000,cafe_count_1500_price_1500,cafe_count_1500_price_2500,cafe_count_1500_price_4000,cafe_count_1500_price_high,big_church_count_1500,church_count_1500,mosque_count_1500,leisure_count_1500,sport_count_1500,market_count_1500,green_part_2000,prom_part_2000,office_count_2000,office_sqm_2000,trc_count_2000,trc_sqm_2000,cafe_count_2000,cafe_sum_2000_min_price_avg,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,cafe_count_2000_na_price,cafe_count_2000_price_500,cafe_count_2000_price_1000,cafe_count_2000_price_1500,cafe_count_2000_price_2500,cafe_count_2000_price_4000,cafe_count_2000_price_high,big_church_count_2000,church_count_2000,mosque_count_2000,leisure_count_2000,sport_count_2000,market_count_2000,green_part_3000,prom_part_3000,office_count_3000,office_sqm_3000,trc_count_3000,trc_sqm_3000,cafe_count_3000,cafe_sum_3000_min_price_avg,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_count_3000_na_price,cafe_count_3000_price_500,cafe_count_3000_price_1000,cafe_count_3000_price_1500,cafe_count_3000_price_2500,cafe_count_3000_price_4000,cafe_count_3000_price_high,big_church_count_3000,church_count_3000,mosque_count_3000,leisure_count_3000,sport_count_3000,market_count_3000,green_part_5000,prom_part_5000,office_count_5000,office_sqm_5000,trc_count_5000,trc_sqm_5000,cafe_count_5000,cafe_sum_5000_min_price_avg,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_count_5000_na_price,cafe_count_5000_price_500,cafe_count_5000_price_1000,cafe_count_5000_price_1500,cafe_count_5000_price_2500,cafe_count_5000_price_4000,cafe_count_5000_price_high,big_church_count_5000,church_count_5000,mosque_count_5000,leisure_count_5000,sport_count_5000,market_count_5000,price_doc
9848,2013/8/15,45,31,7,9,5,1963,2,5,2,Investment,Prospekt Vernadskogo,4695913.354,61039,0.260459642,0,3201,866,5,3374,4385,5,0,620,1,1,9,5,no,0,2,5,no,no,no,no,no,no,no,no,118843,60240,58603,7029,3580,3449,41554,20567,20987,12456,3676,8780,3201,1631,1570,3374,1728,1646,8184,4225,3959,25783,14387,11396,6146,3149,2997,216,34,0,0,11,47,124,0,0,0,216,0,0,144,18,54,68,1.626898847,1.099073798,13.18888557,1.099073798,0.160511742,0.513224986,1.284138636,0.262645112,1.702468635,10.7258,3.567361,10.76759,5.301011031,63.61213237,33,5.521538854,7.084697543,33,0.145896811,1.750761728,0.376269063,no,4.299991424,6.60747059,9.240050532,10.37435727,11.13760033,0.365581958,16,no,4.137022453,51,3.785855528,no,11.83751473,32,9.002588269,8,18.47697489,5.809314367,0.481931395,1.445809723,4.888508896,4.556167517,6.059886473,2.316688832,0.524271632,2.416239612,6.174601573,2.476435426,1.490443564,1.401864459,13.46091148,1.272587157,1.960609177,4.143661563,0.51527359,0.693180395,0.284317586,0.513224986,2.060440995,1.494577343,1.248830371,3.437765481,2.797909615,2.790593163,0.212096054,satisfactory,7.65,0,0,0,0,0,4,1.00E+03,1625,1312.5,0,0,1,2,1,0,0,0,0,0,0,0,0,13.78,0,3,50661,3,24100,16,725,1187.5,956.25,0,7,2,4,3,0,0,0,0,0,0,5,0,17.75,0,5,93961,4,42100,48,693.48,1163.04,928.26,2,18,11,9,8,0,0,0,1,1,0,13,1,17.8,1.1,10,224114,9,209500,84,688.75,1168.75,928.75,4,22,29,19,10,0,0,0,2,1,0,20,1,15.17,4.45,25,701163,23,676595,186,706.18,1185.39,945.79,8,49,62,48,17,1,1,2,14,1,3,55,3,22.25,5.62,55,1344637,50,1276585,333,744.03,1246.86,995.44,15,72,113,93,36,3,1,6,31,1,6,76,6,2000000
9849,2013/8/15,63,NA,17,NA,NA,NA,NA,NA,NA,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,2395,5,1564,7377,5,0,540,0,0,0,4,no,0,0,0,no,yes,no,no,no,no,no,no,247469,112902,134567,3459,1782,1677,13331,6670,6661,3150,948,2202,1706,862,844,1564,821,743,3831,1973,1858,55710,27242,28468,3112,1600,1512,43,3,0,0,10,2,28,0,0,0,41,0,1,7,10,23,108,4.721044964,3.776835959,45.3220315,3.776835959,0.286711204,0.214196513,4.616176397,0.017572412,0.394107795,0.387777,5.6181,3.194229,1.923494882,23.08193859,75,1.923494882,3.050726605,75,0.035986494,0.431837931,1.110328656,no,5.94690829,14.29822506,18.41892854,19.27253651,20.54946417,1.905125046,11,no,2.6573363,55,1.214861324,no,24.06121446,5,7.253743448,14,8.483391369,16.37250999,4.317743898,6.380917966,9.04631931,5.013100324,10.26421846,5.43973407,2.493235501,8.10693648,8.623789488,13.59177412,5.211200806,1.451897754,12.23917176,5.422551348,8.837248169,5.599071264,2.215103803,4.778766451,0.203465689,0.214196513,3.468289388,0.912168384,11.89150635,9.836242109,7.288785259,7.402243589,1.83607316,good,42.63,5.76,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,21.22,28.43,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,9.43,34.86,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,5.3,26.61,0,0,0,0,2,650,1.00E+03,825,0,1,0,1,0,0,0,0,2,0,0,0,0,2.36,13.06,0,0,2,41100,5,760,1300,1030,0,1,2,1,1,0,0,0,2,0,0,1,0,4.46,6.54,1,26950,4,44437,16,662.5,1156.25,909.38,0,2,9,4,1,0,0,2,3,0,0,6,1,5350326
9850,2013/8/15,79,41,NA,NA,NA,NA,NA,NA,NA,OwnerOccupier,Poselenie Voskresenskoe,21494094.8,7122,0.262459141,0.017647053,489,NA,0,469,NA,0,0,NA,0,0,0,2,no,0,0,0,no,no,no,no,no,no,no,no,9553,4529,5024,1021,529,493,4568,2414,2155,1533,435,1099,489,254,236,469,242,228,1150,597,553,2155,1206,950,900,465,435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,3.121542452,2.436882294,29.24258753,2.436882294,0.745285772,0.936323574,1.773759013,0.456704279,1.018137061,1.014447,1.765269,11.57155,5.966203153,71.59443784,39,5.966203153,7.405650764,39,0.467575683,5.610908196,0.006707311,yes,7.371716114,20.62407272,23.75338812,25.03210973,25.73525569,4.586082038,2,no,5.602182092,38,1.266142006,no,29.25445952,32,10.12593335,9,23.59057964,17.24312541,7.576225387,4.926550517,9.920164841,9.658805034,14.35025801,6.469129318,0.822323916,5.37491548,13.5118133,22.09340047,10.13133842,4.217607952,27.16371476,2.992295294,18.91584437,8.941512657,3.17233376,5.087105994,1.33401927,0.936323574,1.714983003,0.822393483,2.938593611,21.65438659,15.05127845,13.14934447,1.452918638,no data,1.48,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,10.96,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,1,0,12.58,1.45,0,0,0,0,1,1.00E+03,1500,1250,0,0,0,1,0,0,0,0,1,0,0,1,0,11.82,1.64,0,0,0,0,2,1.00E+03,1500,1250,0,0,0,2,0,0,0,1,2,0,0,3,0,10.62,1.98,0,0,0,0,3,1.00E+03,1500,1250,0,0,0,3,0,0,0,1,3,1,0,5,0,17.74,4.75,0,0,5,262000,18,700,1125,912.5,2,4,4,8,0,0,0,1,7,1,0,12,1,6934500
9851,2013/8/15,61,NA,15,NA,NA,NA,NA,NA,NA,OwnerOccupier,Nekrasovka,11391678.48,19940,0.055643565,0.243204519,1706,2395,5,1564,7377,5,0,540,0,0,0,4,no,0,0,0,no,yes,no,no,no,no,no,no,247469,112902,134567,3459,1782,1677,13331,6670,6661,3150,948,2202,1706,862,844,1564,821,743,3831,1973,1858,55710,27242,28468,3112,1600,1512,43,3,0,0,10,2,28,0,0,0,41,0,1,7,10,23,108,1.112948919,0.660282914,7.923394973,0.660282914,1.248366131,0.441081776,3.09818702,1.411513254,0.988090759,1.398312,3.882011,1.551821,3.831299907,45.97559888,75,3.363535248,4.646475731,75,0.20808409,2.497009081,0.443970474,no,5.627100861,13.57032356,17.5974581,18.37353059,19.71690301,2.947483839,11,no,4.146620704,7,2.529637997,no,25.53495312,5,6.997841258,14,9.143642804,16.62422737,3.353501778,5.702706961,10.00147408,4.317263676,10.00831627,4.279569797,3.004425788,7.85103429,7.640475327,13.33587193,6.106423696,1.014975338,11.98326956,4.262387074,9.179111971,4.954330443,1.910009543,5.017606592,1.522232614,0.441081776,3.251295562,0.77485601,10.19202606,8.890491828,7.036966598,6.665049658,2.110159716,good,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,7.82,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,1.77,13.19,0,0,1,36600,0,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,0,0,3.05,16.56,0,0,2,41100,4,700,1125,912.5,0,1,1,2,0,0,0,0,2,0,0,0,1,13.02,7.6,0,0,4,44437,18,700,1194.44,947.22,0,2,9,6,1,0,0,4,6,0,0,5,1,5598452
9852,2013/8/15,40,21,11,14,1,1987,1,8,2,Investment,Nagornoe,5293464.965,77878,0.023464016,0.195781053,4713,2279,4,5212,10027,8,1,NA,3,0,2,2,no,0,2,6,no,no,no,no,no,no,no,no,115352,52813,62539,10600,5422,5178,49882,24603,25279,17396,5130,12266,4713,2390,2323,5212,2677,2535,11749,6001,5748,22625,11064,11561,9319,4737,4582,244,71,0,0,105,4,64,0,0,0,243,0,1,153,56,33,117,1.605432337,0.756284435,9.075413216,0.756284435,0.366457525,0.123433898,1.441513731,0.656344688,0.717947249,4.175254,4.191647,6.525521,3.38859868,40.66318416,2,4.836972186,6.441244593,2,0.155054706,1.86065647,0.702078724,no,8.952667559,4.634152299,7.825709985,9.277476458,9.888935674,0.52180562,2,no,4.634152282,4,0.712866019,no,10.42695291,32,4.166743999,2,12.44799018,4.443943109,1.006702168,1.271631042,4.819718547,1.965315283,8.822616312,0.782290017,0.481723886,2.282853495,8.535812048,7.311440174,3.117684828,1.908035325,12.54019979,0.446637778,0.853863992,2.232619603,0.873519254,0.682380787,0.636501741,0.123433898,1.935540544,0.625912695,1.360544545,1.854054728,3.690296591,0.205954263,0.213365284,poor,0,0,0,0,0,0,2,500,1.00E+03,750,1,0,1,0,0,0,0,0,0,0,1,1,2,7.17,3.25,2,154340,1,30000,17,540,966.67,753.33,2,7,6,0,2,0,0,0,1,0,2,2,2,10.57,14.71,4,239340,2,150000,31,696.43,1196.43,946.43,3,10,10,3,4,1,0,0,2,1,2,4,6,9.04,20.2,12,513411,8,289770,45,651.22,1121.95,886.59,4,14,16,6,4,1,0,1,6,1,2,8,7,11.63,21.11,23,1106295,17,643770,90,676.19,1148.81,912.5,6,26,30,18,9,1,0,3,12,1,4,21,8,16.6,21.21,70,2762978,46,1603444,256,718.37,1204.08,961.22,11,65,83,69,24,4,0,9,33,1,10,71,9,1000000
9853,2013/8/15,37,23,2,9,5,1964,2,7,3,Investment,Rostokino,3497818.591,37502,0.146940785,0.210473241,2334,1040,1,2398,2260,2,0,1994,3,1,8,5,no,0,0,2,no,no,no,no,no,no,no,no,175518,82886,92632,5074,2551,2523,22837,11618,11219,9591,2936,6655,2334,1175,1159,2398,1207,1191,5652,2877,2775,35541,17988,17553,4480,2252,2228,152,46,0,0,84,8,14,0,0,0,152,0,2,118,23,9,52,1.564633391,1.004384833,12.052618,1.004384833,0.366666698,0.183412701,0.720365993,0.279711228,0.200693583,18.68226,1.047723,5.709232,1.458358779,17.50030535,43,1.373023785,2.311752935,78,0.034930648,0.419167776,0.39876913,no,6.591201642,4.755625461,7.23839918,7.891963329,9.404261411,0.040130964,20,yes,1.795351065,15,0.594206102,no,5.997354441,101,9.483876998,4,11.19325326,8.001493607,1.648584081,1.316590506,7.187453964,0.684634289,9.245507,3.61590211,0.066320753,2.048681684,2.578991103,4.742728934,1.788336792,0.823460249,5.494540117,2.377455364,2.301922246,0.984507109,0.99898862,0.337003835,0.268927485,0.183412701,0.72231165,0.747345124,4.705905156,0.512941133,3.014509269,0.043434335,0.100120151,poor,13.47,13.22,1,12700,0,0,3,433.33,833.33,633.33,0,1,2,0,0,0,0,0,0,0,2,2,0,15.16,29.61,2,34700,1,241000,9,514.29,928.57,721.43,2,2,4,1,0,0,0,1,1,0,2,4,0,21.67,24.25,5,103720,2,482000,19,662.5,1125,893.75,3,7,5,2,1,1,0,1,4,0,2,9,0,28.16,19.65,8,188770,3,483276,47,784.09,1318.18,1051.14,3,15,12,7,8,2,0,1,4,0,2,13,1,36.16,11.34,16,290493,7,769699,83,746.84,1259.49,1003.16,4,25,24,15,13,2,0,3,8,0,2,34,2,35.14,11.07,47,819363,29,1171271,193,709.5,1195.53,952.51,14,60,53,37,27,2,0,13,28,1,4,81,5,6500000
9854,2013/8/15,37,18,3,NA,NA,NA,NA,NA,NA,Investment,Pechatniki,18445806.5,83369,0.030696593,0.428825818,4615,2936,5,5011,5791,5,0,730,0,0,4,5,no,0,2,8,no,no,no,yes,no,no,no,yes,43795,21145,22650,10341,5333,5008,51393,25972,25421,21635,6654,14981,4615,2428,2187,5011,2542,2469,11726,6046,5680,8822,4418,4404,8970,4633,4337,298,53,22,0,114,5,99,0,4,1,298,4,12,155,103,24,78,2.983165398,1.566038342,18.7924601,1.566038342,0.133502001,0.267304575,0.490086965,0.408543141,0.636085458,2.271719,3.600965,10.21142,1.278586069,15.34303283,17,1.278586069,2.498140077,17,0.08581353,1.029762359,0.552519607,no,6.791708799,4.655770378,7.845629211,9.186277458,10.01794241,3.335206817,3,no,4.655770386,4,0.493691634,no,11.90583907,5,9.370641013,3,6.310492395,4.745968092,0.852317738,3.69754918,5.215783439,3.891108693,4.49060041,1.465558056,0.676180655,1.940209736,4.415513369,4.314106572,1.924957087,1.307836416,1.843950459,3.017746573,1.66174243,1.289834821,1.334088173,1.045607469,0.236276832,0.267304575,1.618206421,1.08452087,7.612808681,6.933539013,3.727689477,2.476080653,0.064976136,excellent,5.19,0,0,0,0,0,4,666.67,1166.67,916.67,1,0,2,1,0,0,0,0,0,0,0,0,0,12.47,5.35,0,0,0,0,4,666.67,1166.67,916.67,1,0,2,1,0,0,0,0,0,0,0,1,0,8.16,6.45,1,10500,1,1500,7,750,1250,1.00E+03,1,0,3,3,0,0,0,0,4,0,0,1,1,8.7,17.22,2,14252,2,4100,11,780,1300,1040,1,1,4,4,1,0,0,2,6,0,0,10,2,9.63,21.7,4,28523,8,244885,43,651.28,1115.38,883.33,4,8,18,11,2,0,0,2,13,0,1,21,4,16.59,18.71,24,1318214,40,1506082,126,645.69,1103.45,874.57,10,38,44,23,9,2,0,8,27,0,6,67,13,5850000
9855,2013/8/15,159,95,16,NA,NA,NA,NA,NA,NA,Investment,Jakimanka,4800968.266,26578,0.294717517,0,1792,0,1,1660,2223,1,1,1786,1,1,20,1,no,0,5,39,no,no,no,no,no,no,no,no,102726,46180,56546,3639,1734,1905,16642,8329,8313,6297,2129,4168,1792,840,952,1660,789,871,3959,1892,2067,20788,9936,10852,3255,1535,1720,180,17,4,0,134,16,8,0,1,0,177,63,25,44,13,32,134,1.269094103,0.78573335,7.468117364,0.622343114,0.406481315,1.00631838,0.395966179,0.257612823,1.402308807,8.137961,1.490366,13.96176,2.266398578,27.19678293,32,2.379935584,3.287131799,32,0.065253498,0.783041973,0.451348188,no,12.96915964,2.435271631,0.378889375,1.77437727,2.394746437,2.435271651,4,no,2.437576207,19,1.93556332,no,2.379935584,32,2.303226461,13,9.889513379,3.612053765,1.17860501,4.327106442,3.282489623,6.382779645,6.607727275,3.181281983,0.295314273,0.85661132,4.127121361,3.414078371,1.306101488,0.369728623,6.079063919,1.023094676,1.098036796,1.303413466,0.323051492,0.113445737,0.701003088,1.00631838,0.438665071,0.367658347,1.992970664,1.055946968,1.144513189,1.547398339,0.093584936,excellent,13.42,0,7,147372,2,20000,43,886.84,1473.68,1180.26,5,9,11,9,6,3,0,1,3,0,0,3,0,25.33,0,19,303040,3,40000,96,763.41,1280.49,1021.95,14,22,27,20,10,3,0,8,12,0,2,14,0,17.02,0.28,73,982291,9,129026,195,808.52,1335.23,1071.88,19,46,45,53,27,5,0,15,27,0,7,27,0,12.99,1.27,125,1400215,12,146426,364,876.49,1443.45,1159.97,28,80,89,95,55,13,4,30,49,1,19,35,2,9.3,1.63,269,3666277,27,1009803,696,840.06,1386.75,1113.41,47,174,172,177,91,31,4,56,93,1,31,57,2,9.21,8.75,596,8677481,89,3771326,2187,900.39,1480.84,1190.62,151,509,519,546,313,127,22,132,196,1,88,167,12,9870080
9856,2013/8/15,46,28,2,12,5,1968,2,5,2,Investment,Koptevo,4787424.272,96959,0.03845587,0.122090347,6507,3272,4,6566,8751,6,0,1894,4,0,7,6,no,0,0,7,no,no,no,no,no,no,no,no,78810,36091,42719,13901,7344,6557,59120,29664,29456,23938,6980,16958,6507,3456,3051,6566,3453,3113,15510,8201,7309,17662,8488,9174,12269,6487,5782,390,101,2,0,216,11,60,0,0,0,390,1,9,290,39,51,9,3.823307075,2.508740411,25.64003739,2.136669783,0.057620424,0.474216803,1.697625781,0.111371686,0.752057339,20.28403,1.841042,4.80725,1.833213381,21.99856057,85,1.985924834,3.55983533,85,0.152914592,1.834975103,0.454248218,no,7.248086442,4.897660381,7.682835111,8.377288483,9.744814884,2.076683933,14,no,2.569112233,28,1.263686351,no,8.267566604,121,7.60803165,5,16.69220517,2.587754304,3.311860361,1.144977784,5.217617852,5.133391594,18.94719166,0.506659051,0.245278351,3.234177225,1.167395585,1.497993366,0.709667763,0.856718653,3.088581321,0.324697289,1.971071903,0.887701305,1.710388807,0.616862222,0.651526315,0.474216803,0.406017284,0.39797122,5.204159121,7.555092495,5.444995456,2.394207126,0.438023028,poor,22.38,0,0,0,0,0,1,300,500,400,0,1,0,0,0,0,0,1,2,0,0,2,1,25.72,6.91,1,3753,0,0,11,620,1050,835,1,4,3,2,1,0,0,1,2,0,0,9,3,24.83,11.66,6,30698,0,0,19,735.29,1235.29,985.29,2,5,6,4,1,1,0,2,2,0,0,9,3,25.69,14.6,13,214860,1,17236,48,638.46,1076.92,857.69,9,13,14,10,1,1,0,2,4,0,0,12,4,20.29,14.43,37,1068980,14,601091,126,584.82,986.61,785.71,14,50,33,23,4,2,0,6,11,0,1,26,6,17.88,15.04,102,2396582,46,1675211,344,697.08,1165.58,931.33,36,99,99,80,21,8,1,16,32,0,4,86,13,7400000
9857,2013/8/15,35,19,5,9,1,1973,1,9,NA,Investment,Pechatniki,18445806.5,83369,0.030696593,0.428825818,4615,2936,5,5011,5791,5,0,730,0,0,4,5,no,0,2,8,no,no,no,yes,no,no,no,yes,43795,21145,22650,10341,5333,5008,51393,25972,25421,21635,6654,14981,4615,2428,2187,5011,2542,2469,11726,6046,5680,8822,4418,4404,8970,4633,4337,298,53,22,0,114,5,99,0,4,1,298,4,12,155,103,24,78,2.834152623,1.363802712,12.91213219,1.076011016,0.112166347,0.356512239,0.576406144,0.149394716,0.399434299,2.783607,3.85263,10.89042,1.715961688,20.59154026,17,2.026265828,3.467860395,17,0.153013826,1.836165912,0.264215429,no,6.891579611,3.747536573,7.058267366,8.337952363,9.198745247,2.490190495,3,no,3.747536586,4,0.914163443,no,11.70360344,5,10.11832077,3,6.985910729,5.392540777,0.614212394,2.94400169,4.298675563,3.897178766,5.238280169,2.213237815,0.856643216,2.687889495,5.023178569,4.987182842,2.030640064,1.513633107,3.08555323,3.765426332,1.459506801,2.19058473,0.589467199,1.078821145,0.693755316,0.356512239,2.322171702,0.166824891,7.912713592,7.681218772,3.846950553,3.255946723,0.71081975,excellent,13.71,1.28,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,8.73,8.19,0,0,2,4100,3,600,1.00E+03,800,0,1,1,1,0,0,0,0,1,0,0,1,0,10.77,14.08,1,10500,2,4100,5,575,1.00E+03,787.5,1,1,2,1,0,0,0,0,2,0,0,1,2,8.97,18.47,1,10500,2,4100,10,662.5,1125,893.75,2,1,4,3,0,0,0,0,3,0,0,7,3,10.33,20.91,8,211308,4,13565,32,679.31,1172.41,925.86,3,4,15,8,2,0,0,2,12,0,0,23,6,13.17,24.88,35,1643222,47,1828502,166,684.42,1159.09,921.75,12,48,55,34,13,4,0,10,28,0,7,68,15,5050000
9858,2013/8/15,96,NA,21,1,1,NA,4,1,NA,OwnerOccupier,Mitino,12583535.69,178473,0.194702869,0.069753361,13087,6839,9,13670,17063,10,0,NA,1,0,17,6,no,0,11,4,no,no,no,no,no,no,no,no,21155,9828,11327,28563,14680,13883,120381,60040,60341,29529,9083,20446,13087,6645,6442,13670,7126,6544,32063,16513,15550,3292,1450,1842,24934,12782,12152,458,9,51,12,124,50,201,0,9,2,459,13,24,40,130,252,4,0.059640878,0.031808467,0.381701605,0.031808467,0.556067501,0.249131302,0.528763787,0.55797958,0.624706911,15.89356,1.66769,13.38342,3.213865715,38.56638859,4,2.738477797,3.53296847,4,0.121737018,1.46084422,0.749486176,no,1.744855881,13.92593627,16.72417404,17.56646253,18.7528432,1.74485586,1,no,2.091602989,17,1.663274969,no,16.40081357,83,5.657051233,1,26.84732323,8.840886357,5.509276754,0.833462483,10.31021334,0.678700261,26.8151501,0.952690705,0.341012026,1.12439695,6.957170213,6.307953906,4.102199295,2.625925206,7.712327481,2.637733749,9.825594514,0.249131302,0.179545077,0,0.712886273,0.249131302,0.171437871,0.854763166,14.36659569,15.91311058,15.508916,4.095606062,0.080431024,good,0,0,2,11000,5,77480,7,485.71,857.14,671.43,0,3,3,1,0,0,0,1,0,0,0,1,0,21.7,4.06,2,11000,6,80780,13,592.31,1.00E+03,796.15,0,4,5,4,0,0,0,1,1,0,0,5,1,27.68,7.3,2,11000,10,128092,24,716.67,1208.33,962.5,0,4,10,8,2,0,0,1,1,0,0,9,2,25.52,7.03,4,167000,11,137756,30,733.33,1233.33,983.33,0,5,12,10,3,0,0,1,2,0,0,15,2,25.12,5.28,4,167000,17,315256,37,732.43,1243.24,987.84,0,7,15,10,5,0,0,4,4,0,0,19,3,17.39,4.8,10,414166,27,1019560,71,889.39,1484.85,1187.12,5,9,25,18,11,2,1,5,4,0,1,32,5,12382187
9859,2013/8/15,40,NA,6,NA,NA,NA,NA,NA,NA,OwnerOccupier,Poselenie Sosenskoe,66772450.69,9553,0.336176896,0.072157581,656,NA,0,629,NA,0,0,NA,0,0,1,0,no,0,0,1,no,no,no,no,no,yes,no,no,13890,6584,7307,1370,709,661,6127,3237,2890,2056,583,1473,656,340,316,629,325,305,1542,801,742,3134,1753,1381,1207,623,584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,11.77600879,5.729292784,68.75151341,5.729292784,3.776240281,3.90548409,3.992569206,0.139311672,0.249753753,6.903516,1.20941,10.80727,11.30431588,135.6517905,47,12.9787586,16.59148001,105,0.962624048,11.55148857,1.369131259,no,3.426446247,16.23855824,19.19833965,20.32305649,21.06347842,0.139311672,38,no,3.426446265,1,5.439470633,no,21.89489619,32,6.865764193,8,22.97440097,15.22257873,4.803888351,1.209159652,10.50050263,4.690382843,3.609983792,5.740257538,1.230169832,7.549620048,8.08662316,11.44634759,7.424695559,5.622099135,27.90076376,6.705166739,8.268791485,5.495281553,3.907511735,2.516875612,3.561083826,3.90548409,4.540525692,0.626029628,5.421369935,11.00733371,11.08583136,8.308848971,1.661811192,no data,25.6,3.27,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,30.81,7.9,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,32.19,4.39,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,1,0,24.92,4.35,0,0,0,0,1,500,1.00E+03,750,0,0,1,0,0,0,0,0,2,0,0,1,0,28.12,8.12,1,85159,0,0,5,1600,2600,2100,0,0,1,1,1,2,0,0,4,0,0,1,0,31.51,10.65,1,85159,1,189076,10,1130,1900,1515,0,1,4,1,2,2,0,1,10,0,0,4,1,4644850
